"date","Mcomplete","Stdcomplete","Mlast300","Mlast200","Mlast100","MinCompl","Q25Compl","Q50Compl","Q75Compl","MaxCompl"
"40011",2016-09-29 08:10:57,54.5989932885906,2.94577304230343,55.224358974359,54.6761904761905,54.377358490566,51,53,54,55,70
"40114",2016-09-30 07:06:42,53.4521452145215,3.76106899943983,54.3670886075949,54.8666666666667,54.4716981132075,48,51,53,55,71
"39951",2016-10-01 05:41:17,51.7404958677686,4.12114918616582,50.9876543209877,51.8240740740741,51.6181818181818,47,49,51,52,70
"39895",2016-10-02 08:36:46,53.3207236842105,3.17643166014371,53.7295597484277,53.5188679245283,54.0188679245283,48,51,53,54,69
"40289",2016-10-03 07:50:31,48.390365448505,3.54464375742572,48.6746987951807,48.9459459459459,48.875,45,47,48,49,69
"39974",2016-10-04 07:26:36,52.8990066225166,4.07940249501983,57.1538461538462,56.1704545454545,54.7837837837838,47,50,52,55,69
"39998",2016-10-05 07:26:20,54.421926910299,4.47229046142516,56.7012987012987,56.5631067961165,59.16,47,51,54,57,69
"40122",2016-10-07 06:51:30,52.9950166112957,3.7534199712514,52.6875,52.4485981308411,56.2884615384615,46,51,52,55,70
"40004",2016-10-08 08:31:21,55.3913764510779,4.51311031479742,57.3464052287582,56.9417475728155,56.3461538461538,50,52,54,58,70
"40453",2016-10-09 08:31:32,57.5116279069767,3.93635273905614,57.7236842105263,57.8823529411765,58.82,49,55,58,60,67
"40199",2016-10-10 07:09:15,49.2906976744186,4.34726526904316,50.9068322981366,50.9537037037037,51.4528301886792,44,46,48,51,68
"40080",2016-10-11 07:01:00,51.6714060031596,3.77861496975379,51.8571428571429,53.2547169811321,54.9433962264151,45,49,51,53,70
"40323",2016-10-12 07:09:56,47.7936772046589,4.34327372177902,50.0368098159509,51.1666666666667,50.2545454545455,43,44,47,50,69
"40337",2016-10-13 07:01:19,50.3196721311475,2.65926639464318,51.5527950310559,51.9345794392523,51.4259259259259,45,48,50,52,58
"40490",2016-10-14 07:17:13,50.4036544850498,2.53721451682369,50.8159509202454,50.4495412844037,50.4545454545455,45,48,51,52,56
"39916",2016-10-15 07:02:08,50.9068219633943,2.85913216144051,50.680981595092,51.3796296296296,50.1272727272727,45,49,51,53,59
"39914",2016-10-16 07:17:11,52.7872340425532,3.6825553373096,51.5185185185185,51.4311926605505,52.4444444444444,48,51,52,54,69
"40369",2016-10-18 05:49:37,47.3338870431894,1.67684073457093,48.1676646706587,48.2162162162162,48.25,44,46,47,48,54
"39912",2016-10-21 07:32:01,52.2454394693201,2.77377220108094,53.377358490566,53.1603773584906,54.622641509434,47,50,52,55,59
"40102",2016-10-22 09:01:42,53.240464344942,2.49522223525174,53.1946308724832,52.7476635514019,53.462962962963,49,52,53,54,64
"40154",2016-10-23 07:22:03,47.7508305647841,1.8828522035718,48.2095808383234,48.1891891891892,48.125,44,46,48,48,55
"40410",2016-10-24 09:01:19,53.4403973509934,2.90617638861059,54.4430379746835,54.4528301886792,56.4716981132075,48,51,53,56,61
"40106",2016-10-25 06:05:14,49.7287853577371,2.33694673071194,50.9074074074074,50.6788990825688,51.6111111111111,45,48,49,51,56
"40491",2016-10-26 06:21:52,53.1608623548922,2.43158765505415,55,55.1730769230769,56.8461538461538,48,51,53,55,60
"40179",2016-10-27 06:11:32,49.8787375415282,1.97915419191137,49.7464788732394,50.4301075268817,50.8333333333333,45,48,50,51,54
"40097",2016-10-28 06:21:38,51.700826446281,2.43961835672134,51.944099378882,52.5607476635514,50.7454545454545,48,50,51,53,59
"39953",2016-10-29 08:06:11,55.8125,1.6738245525202,56.0903225806452,56.6893203883495,57.4313725490196,52,55,55,57,61
"40103",2016-10-30 07:01:16,55.5049342105263,1.98759961252696,55.9935483870968,56.0961538461538,55.5384615384615,52,54,55,57,62
"40215",2016-10-31 06:01:13,56.8357723577236,2.15310283190843,58.202614379085,57.8823529411765,57.7307692307692,52,55,57,58,62
"41473",2016-11-01 06:12:12,55.9324546952224,1.54376775520802,56.9155844155844,57.1067961165049,56.6346153846154,53,55,56,57,61
"41476",2016-11-02 06:22:05,61.2491694352159,3.42026470079294,60.751677852349,60.6,59.94,54,59,61,63,70
"41475",2016-11-03 06:21:41,57.794701986755,2.56282359000678,57.8366013071895,59.2772277227723,60.64,53,56,58,59,66
"41474",2016-11-04 06:17:11,60.9035947712418,3.1595106448207,61.7635135135135,60.8787878787879,64.1875,55,58,61,63,69
"41494",2016-11-05 08:31:54,59.6650326797386,1.78570964009659,58.7565789473684,58.2647058823529,57.3076923076923,56,58,60,61,65
"41518",2016-11-06 07:44:00,59.540765391015,1.87138596051168,59.6052631578947,58.4752475247525,59.14,55,58,59,60,68
"42224",2016-11-07 06:07:52,58.6495016611296,3.06421698121786,61.4459459459459,60.79,60.26,53,56,59,61,65
"42226",2016-11-08 06:21:52,62.2545757071547,1.91051909037192,63.8413793103448,64.4226804123711,64.2448979591837,58,61,62,64,68
"42225",2016-11-09 06:07:17,56.61231281198,1.78169810629792,57.2272727272727,57.5588235294118,57.1346153846154,53,55,56,58,61
"42228",2016-11-10 06:05:55,63.673735725938,4.01564488370248,67.8156028368794,67.9263157894737,63.8367346938776,56,61,63,65,76
"42229",2016-11-11 06:05:03,59.3013245033113,3.9337715710831,61.0268456375839,61.31,59.078431372549,51,57,59,62,68
"42269",2016-11-12 09:02:03,58.0429752066116,2.64852909466336,58.5641025641026,56.375,55.9245283018868,53,56,58,60,67
"42308",2016-11-13 07:59:43,56.9001663893511,2.77368887445374,56.4516129032258,55.9615384615385,55.3018867924528,53,55,56,58,69
"43120",2016-11-14 06:20:47,51.5990016638935,2.42980088381687,53.7088607594937,53.9047619047619,54.5849056603774,47,50,51,53,59
"43121",2016-11-15 06:18:34,56.075286415712,2.37974265893386,57.6339869281046,57.7745098039216,58.9607843137255,50,55,56,57,62
"43123",2016-11-16 06:18:04,57.9407894736842,2.72455078323614,60.751724137931,60.2916666666667,58.0212765957447,53,56,57,60,67
"43127",2016-11-17 06:15:20,54.7717569786535,2.69846271417466,56.4545454545455,57.343137254902,59.72,51,53,54,56,64
"43125",2016-11-18 06:18:31,59.0314049586777,2.79320465202983,61.3691275167785,63.030612244898,61.8,54,57,58,61,67
"43138",2016-11-19 09:04:15,59.1597337770383,2.7069865032924,60.02,61.2020202020202,63.7551020408163,54,57,59,60,67
"43194",2016-11-20 09:02:52,57.5977011494253,2.29789548368991,58.6184210526316,60.33,57.5576923076923,53,56,57,59,66
"43501",2016-11-21 06:17:50,55.4290429042904,2.99157186491476,57.7058823529412,57.0485436893204,58.5686274509804,50,53,55,57,64
"43502",2016-11-22 06:18:18,53.5747508305648,1.7869634273137,54.2658227848101,54.9428571428571,54.4905660377358,49,52,53,55,59
"43505",2016-11-23 05:58:39,51.7205882352941,2.56669484025736,51.8509316770186,52.3831775700935,56.6346153846154,47,50,51.5,53,59
"43507",2016-11-24 06:17:42,50.7437603993344,2.4874816922266,52.43125,52.3148148148148,51.6296296296296,46,49,50,52,58
"43499",2016-11-25 05:51:30,53.3758278145695,4.21119236139022,59.2582781456954,58.6862745098039,57.4615384615385,47,50,52,56,66
"43534",2016-11-26 08:36:06,60.4392678868552,1.93047199663287,61.7837837837838,61.6,61.22,57,59,60,62,66
"43601",2016-11-27 08:37:24,54.8799342105263,2.6298988014207,54.3885350318471,55.1538461538462,54.8301886792453,50,53,54,56,66
"43963",2016-11-28 06:14:24,51.3316993464052,3.80534231943093,55.3461538461538,54.0943396226415,54.9622641509434,46,48,50,55,60
"43969",2016-11-29 06:11:28,52.8377483443709,2.27105930008985,53.7421383647799,53.3177570093458,52.9074074074074,48,51,52,54,59
"43967",2016-11-30 06:21:55,54.3311258278146,2.98247363427843,54.0253164556962,53.9339622641509,57.3269230769231,49,52,55,56,61
"43966",2016-12-01 06:14:44,53.318407960199,2.11342240733608,53.5849056603774,53.2358490566038,55.0384615384615,49,52,53,55,59
"43968",2016-12-02 06:14:03,59.2605177993527,3.28915920699892,60.8993288590604,60.91,61.14,52,57,59,61,68
"43970",2016-12-03 06:22:08,59.8839137645108,2.67940154333479,61.3851351351351,61.1919191919192,61.6734693877551,55,58,60,62,68
"44228",2016-12-04 06:22:02,53.2665562913907,2.4474864207139,55.5,55.5769230769231,52.962962962963,49,51,53,55,61
"44231",2016-12-05 06:17:45,54.234219269103,2.69404195123902,56.2064516129032,54.5428571428571,55.2830188679245,50,52,54,56,62
"44232",2016-12-06 06:13:43,54.5730897009967,3.90044241126409,60.3,60.37,60.4509803921569,49,52,53,58,64
"44230",2016-12-07 06:16:44,49.5936981757877,3.87801025569844,50.8271604938272,51.1944444444444,51.4444444444444,42,47,49,52,61
"44235",2016-12-08 06:03:28,53.8189368770764,3.44755432366837,53.6898734177215,54.1333333333333,53.5471698113208,47,51,54,56,61
"44234",2016-12-09 06:29:09,56.1910299003322,3.37728330637961,55.3333333333333,56.2135922330097,55.5576923076923,50,54,55,58,70
"44291",2016-12-10 09:23:29,57.4193011647255,3.26556174506245,58.5460526315789,58.980198019802,62.3877551020408,52,55,56,58,68
"44332",2016-12-11 09:27:04,55.5255354200988,2.76211827432627,56.5161290322581,56.4230769230769,55,50,54,55,58,63
"44572",2016-12-12 06:21:30,54.2396006655574,2.777738139854,55.1146496815287,54.152380952381,54.6415094339623,49,52,54,56,62
"44443",2016-12-13 06:17:43,58.2762063227953,4.26461208677803,60.751677852349,57.0679611650485,55.9038461538462,50,56,58,60,76
"44571",2016-12-14 06:22:06,56.2059800664452,3.1597664333111,56.1225806451613,56.0582524271845,56.8235294117647,49,54,56,59,65
"44599",2016-12-15 07:22:11,55.9341021416804,3.63684937943432,57.6883116883117,54.8380952380952,56.5384615384615,51,54,55,57,69
"44651",2016-12-16 09:49:42,56.8776859504132,2.32925135072451,57.9869281045752,58.3627450980392,57.9423076923077,52,55,57,58,63
"44669",2016-12-17 05:38:33,49.0653594771242,2.32096600074632,50.159509202454,50.3394495412844,47.0892857142857,45,48,49,50,58
"44760",2016-12-18 06:21:51,54.9867330016584,3.42210273801411,54.7579617834395,55.8461538461538,58.4705882352941,49,52,54,57,63
"44795",2016-12-19 07:05:37,56.6782752902156,2.63933490008128,56.6129032258064,57.3725490196078,60.68,48,55,57,58,65
"44844",2016-12-20 07:33:07,54.2940199335548,2.16651205753447,54.7834394904459,55.2666666666667,56.3653846153846,50,53,54,55,62
"44863",2016-12-21 06:22:32,54.3574958813839,3.34915963887946,57.1298701298701,56.6504854368932,59.0392156862745,46,52,54,56,62
"44918",2016-12-22 07:42:40,55.8081300813008,3.22585224695857,56.8441558441558,57.9705882352941,58,51,54,55,57,68
"45027",2016-12-23 06:22:09,56.9370860927152,4.81353971931173,58.2941176470588,57.2427184466019,54.6603773584906,50,53,56,60.25,69
"45024",2016-12-24 08:01:41,53.5440931780366,2.76015746253181,54.2215189873418,55.0095238095238,56.0961538461538,48,51,53,56,61
"45022",2016-12-25 07:49:02,50.8089700996678,1.50264966279164,50.8765432098765,51.287037037037,52.5094339622642,48,50,51,52,55
"45040",2016-12-26 09:01:58,55.3504983388704,2.25239560045055,55.1987179487179,55.7211538461538,57.2692307692308,51,54,55,57,61
"45101",2016-12-27 08:26:02,52.6699834162521,2.61713199897459,51.93125,52.2336448598131,54.5769230769231,49,51,52,54,63
"45395",2016-12-28 07:27:02,55.1527093596059,3.28793599008994,58.4473684210526,59.6237623762376,58.2941176470588,49,53,55,57,64
"45396",2016-12-29 07:01:55,55.8023255813954,2.91689574245569,57.1363636363636,58.1862745098039,58.2692307692308,50,54,55,58,64
"45397",2016-12-30 07:41:23,55.7076411960133,3.44158402239316,57.8311688311688,58.8137254901961,55.0943396226415,49,54,55,57,69
"45412",2016-12-31 09:02:16,60.0325732899023,4.26781813937784,60.2466666666667,62.7551020408163,61.4,54,57,59,63,74
"46022",2017-01-01 09:26:46,55.0316139767055,2.43939860568221,55.6025641025641,55.4615384615385,54.4905660377358,48,54,55,57,61
"46118",2017-01-02 08:20:25,53.7325581395349,2.72473780523248,54.2911392405063,54.3238095238095,54.9807692307692,49,51,54,56,60
"46119",2017-01-03 06:22:27,49.7806873977087,2.2776937254683,50.8888888888889,51.75,51.2,46,48,50,51,55
"46215",2017-01-04 07:52:17,50.4825291181364,2.4152524215012,51.3765432098765,51.037037037037,53.5660377358491,46,48,50,52,56
"46346",2017-01-05 05:31:51,48.8756218905473,2.82421648258711,51.5714285714286,52.3551401869159,52.9444444444444,44,47,48,50,58
"46345",2017-01-06 08:02:18,51.7756097560976,2.56924751856084,53.7215189873418,53.3301886792453,51.4,48,50,51,54,58
"46400",2017-01-07 08:01:56,51.3084577114428,1.71209633585319,52.6,52.1308411214953,51.0555555555556,47,50,51,52,56
"46478",2017-01-08 09:00:40,52.968438538206,2.95794154608568,53.5759493670886,55.3269230769231,56.0943396226415,45,51,53,55,61
"46539",2017-01-09 07:01:21,44.009009009009,2.37212697486478,43.0628571428571,42.1186440677966,41.728813559322,40,42,44,45,54
"46540",2017-01-10 07:02:10,47.0641447368421,2.2410349880283,48.4879518072289,47.8571428571429,48.5357142857143,43,45,47,48,54
"46678",2017-01-11 06:30:58,46.5107794361526,1.84835382163207,46.6153846153846,47.0267857142857,47.9464285714286,44,45,46,47,54
"46681",2017-01-12 08:32:01,49.7645107794362,2.65720375179212,52.375,52.2592592592593,51.2181818181818,45,48,50,52,55
"46703",2017-01-13 07:49:32,49.3167495854063,2.21160516156857,50.239263803681,51.25,51.0545454545455,45,48,49,51,55
"46866",2017-01-14 08:12:46,50.983660130719,1.87403509326293,52.159509202454,52.1284403669725,50.5614035087719,47,50,51,52,58
"46896",2017-01-15 08:01:56,51.18407960199,2.09673340470294,50.3128834355828,50.2752293577982,48.7818181818182,48,50,51,53,56
"47164",2017-01-16 07:57:19,52.3654485049834,2.38324759512588,54.1210191082803,54.2190476190476,54.5471698113208,48,50,52,54,58
"47166",2017-01-17 08:45:57,49.641196013289,3.66856918951884,51.2592592592593,53.3867924528302,54.1111111111111,44,47,49,53,57
"47236",2017-01-18 06:25:35,46.5730706075534,2.70750612271623,47.8383233532934,47.3982300884956,47.8392857142857,43,45,46,48,58
"47275",2017-01-19 08:32:08,53.8252911813644,3.05904548676088,52.63125,53.2075471698113,53.3148148148148,48,52,53,55,63
"47341",2017-01-20 07:48:42,54.1529605263158,2.75249614766675,56.3376623376623,57.3725490196078,58.18,50,52,54,56,61
"47347",2017-01-21 07:02:12,47.9169381107492,2.47623742482253,49.2969696969697,50.1651376146789,49.1818181818182,43,46,48,49,54
"47428",2017-01-22 07:07:36,51.5789473684211,3.08533506528872,54.8717948717949,55.6538461538462,55.5961538461538,47,49,51,54,58
"47469",2017-01-23 08:36:19,56.7290640394089,1.86037965074481,57.6470588235294,58.1176470588235,58.6078431372549,52,56,57,58,61
"47523",2017-01-24 08:12:14,52.7142857142857,1.77995311250234,53.7573529411765,53.855421686747,54.725,48,52,53,54,57
"47743",2017-01-25 08:05:10,54.8905472636816,1.87781952764643,55.6709677419355,55.2884615384615,55.5576923076923,50,54,55,56,59
"47801",2017-01-26 07:51:50,54.2564935064935,2.90317292808477,54.4873417721519,55.0283018867925,55.5660377358491,48,53,54,56,62
"47847",2017-01-27 07:47:49,50.3239202657807,1.86295685221976,50.4662576687117,51.1944444444444,51.0181818181818,46,49,50,52,56
"47962",2017-01-28 06:25:47,46.046511627907,1.79789934477465,47.0595238095238,47.2432432432432,46.4821428571429,43,45,46,47,53
"47986",2017-01-29 08:27:12,51.6798679867987,2.18707487559739,53.2594936708861,53.6095238095238,53.3962264150943,47,50,52,53,57
"48038",2017-01-30 08:01:38,52.3653846153846,2.65595194811765,54.7388535031847,53.7264150943396,53.4716981132075,48,50,52,54,59
"48250",2017-01-31 08:01:50,49.6119402985075,2.41369088826034,50.6604938271605,49.9449541284404,50.5185185185185,45,48,49,51,56
"48298",2017-02-01 08:01:42,52.8434504792332,2.08025311804688,54.7770700636943,55.0288461538462,56.1730769230769,49,51,53,54,58
"48343",2017-02-02 07:52:28,50.8208955223881,1.93955877282756,52.1375,53.0754716981132,54.7547169811321,47,50,51,52,56
"48459",2017-02-03 08:01:50,50.6212624584718,2.75742767603643,52.0807453416149,53.1320754716981,54.4716981132075,47,49,50,51,60
"48504",2017-02-04 07:02:26,49.266339869281,3.53138525726095,50.9691358024691,49.6181818181818,47.4385964912281,44,47,48,51,63
"48560",2017-02-05 08:32:09,54.9318936877076,3.55143045895857,56.6753246753247,56.2115384615385,54.3584905660377,49,52,54,57,65
"48610",2017-02-06 07:02:58,47.9418604651163,2.59558216639241,48.9575757575758,50.3302752293578,53.2407407407407,44,46,47,50,55
"48700",2017-02-07 07:48:45,48.4827018121911,1.72324831854639,48.8909090909091,49.4128440366973,50.4444444444444,46,47,48,49,55
"48803",2017-02-08 07:40:33,48.1677740863787,2.69653589858772,50.1280487804878,48.6666666666667,48.0535714285714,43,46,47,49,56
"49026",2017-02-09 08:57:17,49.3639344262295,2.28840389281381,48.7168674698795,48.9181818181818,49.8181818181818,45,48,49,51,55
"49027",2017-02-10 07:47:22,52.0291734197731,2.62526278166564,54,53.5094339622642,53.9622641509434,47,50,52,53,61
"49028",2017-02-11 09:02:11,53.4295081967213,1.80923958319257,54.2866242038217,54.6,54.0188679245283,50,52,53,55,58
"49182",2017-02-12 08:57:32,52.1014975041597,3.07430443413527,53.8544303797468,52.7102803738318,54.8490566037736,46,50,52,54,60
"49184",2017-02-13 07:42:11,50.8743801652893,3.39420349593117,55.1836734693878,55.9574468085106,56.7674418604651,46,48,50,53,62
"49183",2017-02-14 08:02:38,49.1648351648352,2.89319639662663,52.63125,53.1308411214953,54.5283018867925,45,47,48,51,57
"49263",2017-02-15 06:30:14,48.1608623548922,2.1946008769846,49.8475609756098,50.4770642201835,49.6181818181818,45,46,48,50,55
"49355",2017-02-16 07:52:05,47.0531561461794,1.83345640840859,46.3668639053254,46.8035714285714,45.7368421052632,44,46,47,48,54
"49415",2017-02-17 08:02:08,52.8704318936877,1.86387573573159,52.2173913043478,51.1574074074074,49.8181818181818,49,52,53,54,57
"49469",2017-02-18 06:58:09,47.8495867768595,2.46677001343105,50.2331288343558,50.1454545454545,49.1454545454545,44,46,48,49,58
"49532",2017-02-19 08:32:20,54.5529801324503,3.08833590030356,53.1823899371069,52.7476635514019,50.1818181818182,48,52,55,56,63
"49617",2017-02-20 07:32:26,55.044925124792,2.65574440964946,54.859872611465,54.5188679245283,54.0754716981132,48,54,55,57,60
"49769",2017-02-21 06:44:00,45.84,2.50238682048382,45.84,45.62,46.34,40,44,46,47,54
"50050",2017-02-22 06:29:44,48.3107569721116,3.06317544791368,48.3107569721116,48.49,48.78,41,46,48,50,61
"50134",2017-02-23 05:41:39,45.947619047619,3.44574297873932,45.92,46.67,47.36,38,43,46,48,59
"50197",2017-02-24 07:10:31,47.937106918239,3.62724623688279,47.75,48.34,47.98,41,45,48,50,64
"50327",2017-02-25 07:00:32,45.5536480686695,3.16743900081538,45.5536480686695,45.3,45.47,40,43,45,47,60
"50399",2017-02-26 08:15:20,51.053164556962,3.97513960560127,51.0133333333333,49.24,49.69,42,48,51,53,63
"50846",2017-03-01 06:30:54,49.7333333333333,2.99063042084492,49.7466666666667,49.375,49.95,44,47,50,52,60
"50889",2017-03-02 05:46:45,51.9358024691358,3.25649802192871,52.26,52.15,53.25,44,50,52,54,66
"50964",2017-03-03 07:57:49,55.7824175824176,4.06593762470259,56.21,57.415,58.54,47,53,56,58,70
"51108",2017-03-04 07:01:56,49.6086956521739,2.81454616542744,49.6086956521739,49.83,49.8,44,48,50,51,60
"51272",2017-03-05 08:29:57,56.3745583038869,3.5631570290169,56.3745583038869,57.36,58.04,48,54,56,59,65
"51364",2017-03-06 08:31:58,54.5942028985507,3.60935689292437,54.5942028985507,53.425,53.4,47,52,54,57,67
"51435",2017-03-07 06:30:49,49.2813559322034,3.14158386416827,49.2813559322034,48.89,48.8,43,47,49,51,61
"51577",2017-03-08 06:30:45,54.1791044776119,3.59276290665318,54.1766666666667,54.85,55,46,52,54,56,69
"51735",2017-03-09 07:27:34,50.4692307692308,3.49227158107167,50.4692307692308,50.05,51.58,44,48,50,52,63
"51802",2017-03-10 07:43:50,54.6160458452722,3.12321219815013,54.8166666666667,54.595,54.06,47,52,55,57,63
"51882",2017-03-11 07:31:09,49.07421875,2.17975519739906,49.07421875,49.19,49.96,44,47,49,51,54
"51952",2017-03-12 09:02:07,54.4731543624161,2.89913793926864,54.4731543624161,54.645,54.38,49,52,54,57,67
"52042",2017-03-13 08:06:26,55.6642335766423,2.96058013167024,55.9133333333333,56.12,55.26,49,54,55,57,67
"52095",2017-03-14 06:31:01,52.4438902743142,3.13009086576255,51.7733333333333,51.325,51.78,46,50,52,54,66
"52187",2017-03-15 08:02:02,54.7350649350649,2.47328256035913,55.07,55.67,56.21,48,53,55,56,62
"52237",2017-03-16 08:30:36,57.2992125984252,3.82989960146667,57.91,58.27,60.26,48,54,57,60,70
"52344",2017-03-17 07:32:25,54.9026845637584,3.32229376583332,54.9026845637584,55.56,56.83,48,52,55,57,64
"52559",2017-03-20 07:34:28,52.6917293233083,3.76514391441668,52.6917293233083,52.38,50.93,45,50,52,54.75,64
"52602",2017-03-21 03:56:51,50.9647577092511,3.37809987584554,51.4766666666667,52.395,52.07,44,48,50.5,53,62
"52799",2017-03-23 06:31:31,53.5846994535519,3.6963048252923,53.2066666666667,53.35,54.03,46,51,53,56,69
"52855",2017-03-24 07:43:47,51.0802919708029,3.01171922026167,51.0802919708029,51.075,51.85,45,49,51,53,64
"53052",2017-03-26 05:46:49,50.7109004739336,3.05248228796451,50.7733333333333,51.495,50.65,44,48,50,53,60
"53160",2017-03-27 06:06:51,55.0454545454545,3.40595552194551,54.9866666666667,55.215,55.71,49,52,55,57,65
"53242",2017-03-28 07:17:15,56.2331606217617,4.25944802961496,56.6133333333333,55.285,56.64,47,53,56,58.75,71
"53315",2017-03-29 05:17:03,48.5506756756757,2.70168802528763,48.5506756756757,49.08,48.73,41,46,48,50,56
"53389",2017-03-30 05:17:27,49.7028571428571,3.05306325708127,49.5433333333333,49.14,48.97,42,48,50,51,65
"53456",2017-03-31 06:18:36,55.9454022988506,3.3576282642711,56,56.485,57.02,49,54,56,58,65
"53528",2017-04-01 05:17:26,48.9009009009009,3.88015720738733,48.99,49.91,50.58,40,46,49,52,59
"53608",2017-04-02 05:17:43,55.1785714285714,3.3306825097182,55.1785714285714,55.195,55.37,47,53,55,57,67
"53697",2017-04-03 06:07:26,59.1630434782609,4.08833570107006,58.7933333333333,58.395,59.52,49,56,60,62,68
"53832",2017-04-04 07:49:35,55.8940886699507,4.08261771894355,56.1233333333333,56.935,55.81,48,53,56,58,69
"53877",2017-04-05 05:17:41,51.546875,3.54606801319884,51.4866666666667,51.78,52.68,44,49,51,54,63
"53970",2017-04-06 06:09:53,52.921568627451,3.18067343945402,53.7033333333333,54.205,53.39,45,51,53,55,62
"54024",2017-04-07 06:35:17,56.1265060240964,4.13177457869472,56.4233333333333,57.16,59.3,48,53,56,58,70
"54062",2017-04-08 05:51:52,53.2455089820359,3.86245042864409,53.3766666666667,53.955,54.65,45,51,53,56,63
"54136",2017-04-09 06:44:25,57.168253968254,3.45677703232625,57.3466666666667,57.26,57.71,48,55,57,60,64
"54229",2017-04-10 06:38:13,58.2721088435374,3.29039936190258,58.2721088435374,58.75,57.59,50,56,58,60,70
"54274",2017-04-11 05:27:14,57.003367003367,4.10627265430282,57.003367003367,57.995,57.31,48,54,57,60,66
"54388",2017-04-12 06:44:45,54.6914893617021,3.14883448723497,54.6914893617021,54.535,54.09,47,52,55,57,65
"54440",2017-04-13 05:27:26,53.5703703703704,4.03707859470038,53.5703703703704,53.5,53.85,46,51,53,56,63
"54549",2017-04-14 07:22:04,54.8666666666667,3.1573382521279,54.8666666666667,54.915,55.56,47,52.75,54,57,65
"54632",2017-04-15 05:31:51,48.5101214574899,2.70780616234441,48.5101214574899,48.65,49.07,42,46.5,48,50,57
"54893",2017-04-16 07:19:56,50.8812260536398,3.56657452966096,50.8812260536398,50.505,50.33,42,48,51,53,62
"54956",2017-04-17 07:21:59,55.3243243243243,5.04853221322955,55.3243243243243,56.72,59.38,47,52,54,56,72
"55076",2017-04-19 05:02:28,57.0234113712375,4.23901506557585,57.0234113712375,56.775,56.1,47,54,56,60,71
"55275",2017-04-21 06:01:49,51.1350364963504,4.19139343612504,51.1350364963504,51.935,49.62,43,48,50,54,62
"55488",2017-04-23 07:02:27,57.0495626822157,3.64834234344552,57.3933333333333,58.12,58.14,45,55,57,60,68
"55569",2017-04-24 06:48:57,55.8408408408408,4.03246037057461,56.0533333333333,57.05,56.69,47,53,55,58,67
"55622",2017-04-25 05:31:14,51.6763754045307,3.66876847788576,51.6333333333333,52.385,52.7,44,49,52,54,61
"55711",2017-04-26 07:02:12,54.6109090909091,3.3556615590677,54.6109090909091,55.495,55.88,45,53,55,57,63
"55830",2017-04-28 07:02:06,50.4980392156863,2.89429864459861,50.4980392156863,50.59,50.71,42,48.5,50,52,58
"55917",2017-04-29 08:29:47,50.863813229572,3.27050828847452,50.863813229572,51.455,51.14,43,49,51,53,60
"55991",2017-04-30 08:02:40,51.4951140065147,2.70121170523573,51.5133333333333,51.765,51.83,45,49,51,54,59
"56137",2017-05-01 06:31:58,49.0846774193548,2.92913728590006,49.0846774193548,49.555,49.65,41,47,49,51,57
"56136",2017-05-02 05:27:12,49.0443548387097,2.81875736883276,49.0443548387097,48.85,48.88,40,47,49,51,58
"56234",2017-05-03 06:52:04,55.0931899641577,2.12519746093309,55.0931899641577,55.185,55.23,50,54,55,57,61
